File Name,Class Name,Object Number,Centroid,BoundingBox,RGB Color
covid19_confirmed_usa-20210716.png,Montana,42,"( 328.88495575221236, 232.15929203539824)","(45, 300, 212, 46, 355, 259)","(70, 86, 130, 255)"
covid19_confirmed_usa-20210716.png,New Mexico,43,"( 315.0, 261.0)","(45, 314, 261, 46, 317, 262)","(70, 86, 130, 255)"
covid19_confirmed_usa-20210716.png,New Hampshire,44,"( 322.0, 261.0)","(45, 322, 261, 46, 323, 262)","(70, 86, 130, 255)"
covid19_confirmed_usa-20210716.png,North Dakota,45,"( 322.6, 268.2)","(45, 322, 267, 46, 324, 270)","(70, 86, 130, 255)"
covid19_new_deaths_usa-20210716.png,Wisconsin,1,"( 199.32241970689117, 593.2862488306829)","(0, 164, 561, 1, 235, 623)","(221, 221, 192, 255)"
covid19_new_deaths_usa-20210716.png,Virginia,2,"( 304.42542694497155, 717.9282732447817)","(1, 278, 683, 3, 326, 758)","(241, 249, 196, 255)"
covid19_new_deaths_usa-20210716.png,West Virginia,3,"( 356.0240030971738, 403.21351142082847)","(3, 320, 369, 4, 400, 441)","(199, 206, 156, 255)"
covid19_new_deaths_usa-20210716.png,New Mexico,4,"( 241.23801428085685, 552.7582454947296)","(4, 219, 518, 5, 266, 592)","(232, 246, 197, 255)"
covid19_new_deaths_usa-20210716.png,Iowa,5,"( 437.1724440544098, 681.9442738043001)","(5, 405, 623, 6, 487, 711)","(40, 55, 74, 255)"
covid19_new_deaths_usa-20210716.png,Florida,6,"( 297.139511458071, 494.8179299924452)","(6, 274, 450, 7, 320, 541)","(211, 211, 182, 255)"
covid19_new_deaths_usa-20210716.png,Kansas,7,"( 364.16498838109993, 701.6669248644462)","(7, 347, 674, 8, 390, 728)","(187, 228, 201, 255)"
covid19_new_deaths_usa-20210716.png,South Carolina,8,"( 384.9848484848485, 488.3541576906506)","(8, 319, 401, 10, 474, 551)","(194, 231, 200, 255)"
covid19_new_deaths_usa-20210716.png,Oklahoma,9,"( 169.9745812807882, 542.8331034482759)","(10, 124, 511, 11, 219, 595)","(184, 201, 155, 255)"
covid19_new_deaths_usa-20210716.png,Texas,10,"( 298.3401805166511, 564.3084344849051)","(11, 266, 529, 12, 329, 603)","(243, 243, 213, 255)"
covid19_new_deaths_usa-20210716.png,Minnesota,11,"( 381.927138763815, 671.2562423250102)","(12, 349, 647, 13, 411, 700)","(254, 255, 225, 255)"
covid19_new_deaths_usa-20210716.png,Missouri,12,"( 225.76166873192895, 765.1858736059479)","(13, 195, 722, 14, 257, 792)","(143, 209, 202, 255)"
covid19_new_deaths_usa-20210716.png,Georgia,13,"( 272.0476868327402, 603.1480427046264)","(14, 234, 576, 15, 318, 623)","(91, 117, 181, 255)"
covid19_new_deaths_usa-20210716.png,New York,14,"( 340.3576300085252, 722.5029838022166)","(15, 325, 666, 16, 363, 765)","(75, 163, 174, 255)"
covid19_new_deaths_usa-20210716.png,Illinois,15,"( 403.9000994035785, 570.6719681908548)","(16, 376, 546, 17, 431, 603)","(255, 255, 226, 255)"
covid19_new_deaths_usa-20210716.png,North Carolina,16,"( 218.25294374182295, 657.5215874400349)","(17, 182, 635, 18, 247, 684)","(70, 86, 130, 255)"
covid19_new_deaths_usa-20210716.png,Louisiana,17,"( 214.68039538714993, 811.1219110378913)","(18, 190, 799, 19, 232, 822)","(248, 250, 216, 255)"
covid19_new_deaths_usa-20210716.png,Michigan,18,"( 260.06386779812414, 738.8034836980795)","(19, 243, 706, 20, 278, 775)","(231, 236, 192, 255)"
covid19_new_deaths_usa-20210716.png,New Hampshire,19,"( 239.77824267782427, 807.4456066945606)","(20, 231, 789, 21, 251, 831)","(202, 234, 199, 255)"
covid19_new_deaths_usa-20210716.png,Pennsylvania,20,"( 249.51192250372577, 477.5288127173373)","(21, 226, 427, 22, 274, 530)","(227, 227, 199, 255)"
covid19_new_deaths_usa-20210716.png,Massachusetts,21,"( 336.1857219538379, 636.7777777777778)","(22, 325, 592, 23, 349, 692)","(219, 241, 198, 255)"
covid19_new_deaths_usa-20210716.png,Nebraska,22,"( 202.32964244521338, 472.6551326412918)","(23, 178, 428, 24, 231, 517)","(229, 232, 195, 255)"
covid19_new_deaths_usa-20210716.png,Tennessee,23,"( 380.1992900608519, 598.117139959432)","(24, 349, 577, 25, 415, 616)","(243, 248, 204, 255)"
covid19_new_deaths_usa-20210716.png,South Dakota,24,"( 151.38623626989465, 470.13337816633043)","(25, 125, 428, 26, 178, 515)","(226, 226, 197, 255)"
covid19_new_deaths_usa-20210716.png,Mississippi,25,"( 289.00019755037533, 409.8907546424338)","(26, 259, 368, 27, 320, 452)","(239, 249, 196, 255)"
covid19_new_deaths_usa-20210716.png,North Dakota,26,"( 269.5666831928607, 679.0396628656421)","(27, 247, 655, 28, 298, 706)","(227, 243, 198, 255)"
covid19_new_deaths_usa-20210716.png,Kansas,27,"( 357.7534893267652, 337.04454022988506)","(28, 319, 302, 29, 402, 368)","(224, 237, 188, 255)"
covid19_new_deaths_usa-20210716.png,Ohio,28,"( 349.22674933569533, 565.3170947741364)","(29, 327, 541, 30, 377, 595)","(248, 252, 211, 255)"
covid19_new_deaths_usa-20210716.png,New Mexico,29,"( 293.26915575369185, 644.4137642797436)","(30, 247, 605, 32, 326, 688)","(239, 249, 196, 255)"
covid19_new_deaths_usa-20210716.png,Arkansas,30,"( 270.09550561797755, 775.7443820224719)","(32, 253, 768, 33, 287, 784)","(235, 242, 195, 255)"
covid19_new_deaths_usa-20210716.png,Indiana,31,"( 210.43485617597293, 800.0033840947547)","(33, 194, 791, 34, 231, 813)","(254, 255, 224, 255)"
covid19_new_deaths_usa-20210716.png,Kentucky,32,"( 228.28571428571428, 811.5714285714286)","(33, 226, 810, 34, 231, 813)","(251, 253, 219, 255)"
covid19_new_deaths_usa-20210716.png,New Jersey,33,"( 210.49370182365107, 232.86369618349315)","(34, 176, 187, 35, 242, 279)","(222, 225, 187, 255)"
covid19_new_deaths_usa-20210716.png,Vermont,34,"( 290.596875, 754.2625)","(35, 279, 742, 36, 303, 770)","(55, 56, 48, 255)"
covid19_new_deaths_usa-20210716.png,Iowa,35,"( 281.1666666666667, 730.8)","(35, 280, 719, 36, 284, 740)","(21, 22, 17, 255)"
covid19_new_deaths_usa-20210716.png,Maryland,36,"( 152.5702734839477, 233.71272294887038)","(36, 124, 185, 37, 182, 276)","(255, 255, 226, 255)"
covid19_new_deaths_usa-20210716.png,Washington,37,"( 187.67283950617283, 839.8503086419753)","(37, 156, 818, 38, 222, 865)","(252, 254, 222, 255)"
covid19_new_deaths_usa-20210716.png,Maine,38,"( 238.39413021477566, 317.7971438209828)","(38, 124, 274, 40, 319, 370)","(250, 253, 216, 255)"
covid19_new_deaths_usa-20210716.png,Colorado,39,"( 312.12561241154054, 243.40323897659226)","(40, 241, 190, 41, 382, 306)","(89, 101, 169, 255)"
covid19_new_deaths_usa-20210716.png,Idaho,40,"( 250.8877551020408, 301.35714285714283)","(40, 245, 293, 41, 262, 307)","(253, 254, 222, 255)"
covid19_new_deaths_usa-20210716.png,New Mexico,41,"( 248.57986111111111, 798.5729166666666)","(41, 241, 787, 42, 259, 812)","(165, 219, 203, 255)"
covid19_new_deaths_usa-20210716.png,Connecticut,42,"( 283.5632713206852, 277.91121753545775)","(42, 244, 239, 43, 346, 310)","(248, 249, 218, 255)"
covid19_new_deaths_usa-20210716.png,New Mexico,43,"( 158.69995590828924, 360.22486772486775)","(43, 125, 283, 44, 202, 428)","(216, 219, 184, 255)"
covid19_new_deaths_usa-20210716.png,North Dakota,44,"( 186.9791340636411, 840.8377673448095)","(44, 155, 821, 45, 221, 866)","(252, 254, 222, 255)"
covid19_new_deaths_usa-20210716.png,New Hampshire,45,"( 318.35435301132975, 245.2819022063208)","(45, 253, 188, 46, 383, 306)","(89, 101, 169, 255)"
covid19_new_deaths_usa-20210716.png,Texas,46,"( 379.41333333333336, 631.8995238095238)","(46, 349, 614, 47, 414, 654)","(222, 222, 194, 255)"
covid19_dead_usa-20210716.png,Wisconsin,1,"( 199.0972956170345, 593.1330432079577)","(0, 163, 561, 1, 235, 623)","(206, 215, 163, 255)"
covid19_dead_usa-20210716.png,Virginia,2,"( 304.6613026819923, 717.7091954022989)","(1, 278, 681, 3, 326, 757)","(240, 249, 196, 255)"
covid19_dead_usa-20210716.png,West Virginia,3,"( 356.11032233307753, 403.5109363008442)","(3, 320, 369, 4, 400, 441)","(204, 208, 168, 255)"
covid19_dead_usa-20210716.png,New Mexico,4,"( 297.1531667928337, 494.88215997981325)","(4, 274, 450, 5, 320, 542)","(203, 208, 165, 255)"
covid19_dead_usa-20210716.png,Kansas,5,"( 256.33553317124, 577.4511983327544)","(5, 219, 518, 7, 318, 624)","(244, 251, 203, 255)"
covid19_dead_usa-20210716.png,Iowa,6,"( 437.00880281690144, 681.450264084507)","(7, 405, 622, 8, 487, 710)","(43, 72, 80, 255)"
covid19_dead_usa-20210716.png,Illinois,7,"( 364.07092198581563, 701.7895981087471)","(8, 347, 675, 9, 389, 728)","(238, 249, 196, 255)"
covid19_dead_usa-20210716.png,Florida,8,"( 398.5743173013323, 483.88887838987057)","(9, 330, 401, 10, 474, 550)","(87, 135, 188, 255)"
covid19_dead_usa-20210716.png,South Carolina,9,"( 170.00316518298715, 542.7315529179031)","(10, 125, 510, 11, 219, 595)","(203, 213, 161, 255)"
covid19_dead_usa-20210716.png,Texas,10,"( 228.20532968910146, 771.9538776904681)","(11, 195, 721, 13, 258, 830)","(70, 86, 130, 255)"
covid19_dead_usa-20210716.png,Minnesota,11,"( 298.293896713615, 564.2281690140845)","(13, 266, 529, 14, 329, 603)","(226, 237, 186, 255)"
covid19_dead_usa-20210716.png,Massachusetts,12,"( 404.6386386386386, 571.1331331331331)","(14, 377, 546, 15, 432, 603)","(226, 243, 198, 255)"
covid19_dead_usa-20210716.png,New York,13,"( 339.9862565445026, 506.0196335078534)","(15, 319, 442, 16, 366, 542)","(248, 251, 211, 255)"
covid19_dead_usa-20210716.png,Missouri,14,"( 214.80769230769232, 811.1755852842809)","(16, 190, 799, 17, 232, 822)","(250, 251, 220, 255)"
covid19_dead_usa-20210716.png,Louisiana,15,"( 198.5, 806.0)","(16, 196, 806, 17, 202, 807)","(255, 255, 226, 255)"
covid19_dead_usa-20210716.png,Oklahoma,16,"( 379.9044006069803, 598.1684370257966)","(17, 349, 577, 18, 415, 617)","(222, 230, 178, 255)"
covid19_dead_usa-20210716.png,New Hampshire,17,"( 270.51902173913044, 775.3016304347826)","(18, 254, 767, 19, 287, 784)","(105, 191, 202, 255)"
covid19_dead_usa-20210716.png,Mississippi,18,"( 218.4552304964539, 657.3417553191489)","(19, 183, 635, 20, 247, 683)","(172, 222, 202, 255)"
covid19_dead_usa-20210716.png,New Jersey,19,"( 381.8611111111111, 671.2234299516908)","(20, 349, 647, 21, 411, 700)","(198, 233, 200, 255)"
covid19_dead_usa-20210716.png,Michigan,20,"( 249.59018830525272, 477.55401387512387)","(21, 226, 427, 22, 275, 530)","(222, 225, 189, 255)"
covid19_dead_usa-20210716.png,Georgia,21,"( 260.04635761589407, 738.2640176600441)","(22, 242, 706, 23, 279, 774)","(128, 197, 191, 255)"
covid19_dead_usa-20210716.png,Nebraska,22,"( 338.39612254667304, 684.354475825754)","(23, 325, 592, 25, 363, 766)","(229, 245, 197, 255)"
covid19_dead_usa-20210716.png,Pennsylvania,23,"( 176.53112221717402, 471.3651749204907)","(25, 125, 428, 27, 231, 517)","(249, 251, 217, 255)"
covid19_dead_usa-20210716.png,Tennessee,24,"( 269.63108706345304, 679.0295130349238)","(27, 247, 655, 28, 298, 706)","(217, 240, 198, 255)"
covid19_dead_usa-20210716.png,North Carolina,25,"( 357.70258090946334, 337.1667349446948)","(28, 319, 302, 29, 402, 369)","(208, 230, 189, 255)"
covid19_dead_usa-20210716.png,South Dakota,26,"( 289.0043452498519, 409.8824807426427)","(29, 259, 368, 30, 320, 452)","(241, 249, 196, 255)"
covid19_dead_usa-20210716.png,North Dakota,27,"( 349.2596196373286, 565.343210968598)","(30, 327, 541, 31, 377, 595)","(244, 251, 204, 255)"
covid19_dead_usa-20210716.png,Ohio,28,"( 210.25, 799.5820610687023)","(31, 194, 792, 32, 231, 812)","(255, 255, 226, 255)"
covid19_dead_usa-20210716.png,New Mexico,29,"( 275.0678531701891, 638.039488320356)","(32, 247, 620, 33, 308, 656)","(209, 230, 187, 255)"
covid19_dead_usa-20210716.png,Kansas,30,"( 281.2686567164179, 730.7313432835821)","(33, 279, 720, 34, 285, 740)","(20, 21, 17, 255)"
covid19_dead_usa-20210716.png,Arkansas,31,"( 291.45222929936307, 756.488322717622)","(33, 279, 742, 34, 305, 772)","(47, 48, 42, 255)"
covid19_dead_usa-20210716.png,Vermont,32,"( 310.85901639344263, 650.0715846994535)","(34, 290, 604, 35, 325, 687)","(205, 209, 168, 255)"
covid19_dead_usa-20210716.png,Indiana,33,"( 269.4803851356728, 238.8511180074799)","(35, 177, 187, 37, 382, 305)","(55, 101, 135, 255)"
covid19_dead_usa-20210716.png,Maryland,34,"( 251.1184210526316, 300.85526315789474)","(36, 246, 293, 37, 260, 306)","(246, 252, 207, 255)"
covid19_dead_usa-20210716.png,Kentucky,35,"( 179.06552863436124, 270.14625550660793)","(37, 124, 185, 39, 244, 344)","(251, 253, 218, 255)"
covid19_dead_usa-20210716.png,Iowa,36,"( 287.88617565970856, 276.5273729814888)","(39, 250, 208, 40, 365, 310)","(245, 251, 206, 255)"
covid19_dead_usa-20210716.png,New Mexico,37,"( 326.68847006651885, 230.49445676274945)","(39, 291, 209, 40, 355, 253)","(88, 151, 198, 255)"
covid19_dead_usa-20210716.png,Idaho,38,"( 313.8, 261.6)","(39, 313, 261, 40, 316, 263)","(88, 151, 198, 255)"
covid19_dead_usa-20210716.png,Washington,39,"( 321.6666666666667, 269.1111111111111)","(39, 320, 268, 40, 324, 271)","(88, 151, 198, 255)"
covid19_dead_usa-20210716.png,Nevada,40,"( 321.6666666666667, 262.3333333333333)","(39, 321, 262, 40, 323, 264)","(88, 151, 198, 255)"
covid19_dead_usa-20210716.png,Maine,41,"( 330.0, 270.5)","(39, 330, 270, 40, 331, 272)","(88, 151, 198, 255)"
covid19_dead_usa-20210716.png,Colorado,42,"( 187.68090581574884, 839.7941327843541)","(40, 156, 818, 41, 222, 865)","(254, 255, 225, 255)"
covid19_dead_usa-20210716.png,New Hampshire,43,"( 284.5580040526849, 337.8173758865248)","(41, 246, 310, 42, 319, 369)","(252, 253, 219, 255)"
covid19_dead_usa-20210716.png,North Dakota,44,"( 187.19927723283428, 840.5560144553433)","(42, 155, 820, 43, 221, 866)","(254, 255, 225, 255)"
covid19_dead_usa-20210716.png,Arizona,45,"( 158.20173584065873, 358.9709580505174)","(43, 125, 283, 44, 203, 425)","(221, 222, 190, 255)"
covid19_dead_usa-20210716.png,New Mexico,46,"( 319.1769757792145, 306.8619125735791)","(44, 244, 240, 46, 401, 370)","(246, 252, 207, 255)"
plot_from_API_15.png,Virginia,1,"( 391.6580587711487, 769.5975066785396)","(0, 362, 718, 1, 415, 807)","(219, 219, 235, 255)"
plot_from_API_15.png,Idaho,2,"( 270.86373369671014, 309.9192135487639)","(1, 191, 274, 2, 317, 352)","(240, 238, 246, 255)"
plot_from_API_15.png,Arizona,3,"( 449.3482432831414, 317.0171242987895)","(2, 401, 272, 3, 503, 359)","(224, 223, 238, 255)"
plot_from_API_15.png,Oklahoma,4,"( 447.1612054532408, 520.929921071514)","(3, 420, 464, 4, 477, 561)","(233, 232, 242, 255)"
plot_from_API_15.png,South Carolina,5,"( 457.534223706177, 751.6221480244852)","(4, 439, 720, 5, 488, 781)","(228, 227, 240, 255)"
plot_from_API_15.png,California,6,"( 378.01752577319587, 221.36927835051546)","(5, 282, 176, 6, 469, 280)","(84, 39, 143, 255)"
plot_from_API_15.png,Maryland,7,"( 358.45473251028807, 793.8312757201646)","(6, 348, 771, 7, 372, 811)","(226, 225, 239, 255)"
plot_from_API_15.png,North Carolina,8,"( 425.133069828722, 769.6086956521739)","(7, 402, 704, 8, 451, 816)","(213, 214, 233, 255)"
plot_from_API_15.png,Montana,9,"( 234.51739874500856, 376.05499144324017)","(8, 192, 306, 9, 276, 443)","(242, 240, 247, 255)"
plot_from_API_15.png,Maine,10,"( 230.21217292377702, 858.5591581342435)","(9, 198, 841, 10, 268, 884)","(240, 238, 246, 255)"
plot_from_API_15.png,New Mexico,11,"( 458.7004726018649, 395.896283050198)","(10, 410, 347, 11, 506, 444)","(237, 236, 245, 255)"
plot_from_API_15.png,Florida,12,"( 550.8824954572987, 742.0639006662628)","(11, 518, 665, 12, 605, 783)","(173, 172, 210, 255)"
plot_from_API_15.png,Louisiana,13,"( 521.6979129819597, 596.7545100813584)","(12, 488, 568, 13, 554, 636)","(230, 229, 241, 255)"
plot_from_API_15.png,Michigan,14,"( 300.72377158034527, 680.0314298362107)","(13, 265, 659, 14, 331, 706)","(211, 211, 231, 255)"
plot_from_API_15.png,Kentucky,15,"( 403.7542976939203, 682.2498951781971)","(14, 381, 633, 15, 425, 723)","(230, 229, 241, 255)"
plot_from_API_15.png,Oregon,16,"( 260.6158307744797, 237.29887410440122)","(15, 213, 185, 16, 302, 289)","(233, 232, 242, 255)"
plot_from_API_15.png,Wisconsin,17,"( 285.6541265675124, 611.1111111111111)","(16, 250, 576, 17, 323, 641)","(226, 225, 239, 255)"
plot_from_API_15.png,Georgia,18,"( 485.3327712197864, 719.1090500281057)","(17, 447, 686, 18, 521, 754)","(211, 211, 231, 255)"
plot_from_API_15.png,New York,19,"( 289.6230886850153, 792.8700305810397)","(18, 255, 747, 19, 318, 825)","(173, 172, 210, 255)"
plot_from_API_15.png,Washington,20,"( 204.9653887113951, 254.64589989350372)","(19, 174, 210, 20, 235, 296)","(221, 221, 237, 255)"
plot_from_API_15.png,Nevada,21,"( 350.17410387710316, 266.6525237746891)","(20, 297, 226, 21, 424, 308)","(235, 234, 244, 255)"
plot_from_API_15.png,Pennsylvania,22,"( 330.3928438315319, 772.3346999627283)","(21, 307, 736, 22, 355, 810)","(199, 200, 225, 255)"
plot_from_API_15.png,North Dakota,23,"( 238.58032708032707, 486.14550264550263)","(22, 213, 443, 23, 264, 531)","(242, 240, 247, 255)"
plot_from_API_15.png,Texas,24,"( 516.1469747794757, 489.8802335693875)","(23, 427, 392, 24, 610, 572)","(143, 137, 192, 255)"
plot_from_API_15.png,Missouri,25,"( 395.31525821596244, 585.3774647887324)","(24, 357, 545, 25, 432, 630)","(226, 225, 239, 255)"
plot_from_API_15.png,New Jersey,26,"( 332.8654822335025, 814.263959390863)","(25, 317, 807, 26, 352, 822)","(216, 216, 234, 255)"
plot_from_API_15.png,Colorado,27,"( 379.34020780856423, 411.058879093199)","(26, 341, 361, 27, 416, 458)","(228, 227, 240, 255)"
plot_from_API_15.png,Mississippi,28,"( 490.2811974436596, 629.3084426505213)","(27, 451, 607, 28, 532, 650)","(235, 234, 244, 255)"
plot_from_API_15.png,South Dakota,29,"( 289.98669715235917, 486.45770110164204)","(28, 263, 438, 29, 322, 533)","(242, 240, 247, 255)"
plot_from_API_15.png,West Virginia,30,"( 376.0204081632653, 743.0987491770902)","(29, 354, 720, 30, 402, 776)","(237, 236, 245, 255)"
plot_from_API_15.png,Illinois,31,"( 364.7754608643095, 627.0679963735267)","(30, 323, 599, 31, 414, 650)","(199, 200, 225, 255)"
plot_from_API_15.png,Tennessee,32,"( 433.6317485898469, 671.5531829170025)","(31, 417, 624, 32, 452, 731)","(224, 223, 238, 255)"
plot_from_API_15.png,Indiana,33,"( 364.58416742493176, 665.2229299363057)","(32, 332, 647, 33, 403, 686)","(224, 223, 238, 255)"
plot_from_API_15.png,Minnesota,34,"( 260.37301746637223, 558.4380646456535)","(33, 215, 526, 34, 310, 606)","(226, 225, 239, 255)"
plot_from_API_15.png,Alabama,35,"( 488.0448458424167, 670.522578635939)","(34, 449, 649, 35, 531, 699)","(228, 227, 240, 255)"
plot_from_API_15.png,Massachusetts,36,"( 290.2857142857143, 838.5302663438257)","(35, 280, 822, 36, 299, 862)","(224, 223, 238, 255)"
plot_from_API_15.png,Kansas,37,"( 393.4943752511049, 505.9568099638409)","(36, 367, 456, 37, 420, 556)","(235, 234, 244, 255)"
plot_from_API_15.png,Arkansas,38,"( 457.0360275689223, 587.8530701754386)","(37, 430, 559, 38, 490, 622)","(235, 234, 244, 255)"
plot_from_API_15.png,Alaska,39,"( 550.508842693143, 235.714861929879)","(38, 517, 205, 39, 586, 268)","(242, 240, 247, 255)"
plot_from_API_15.png,New Hampshire,40,"( 267.646017699115, 838.4672566371681)","(39, 242, 830, 40, 286, 850)","(240, 238, 246, 255)"
plot_from_API_15.png,Ohio,41,"( 352.4424742268041, 709.6127835051547)","(40, 323, 683, 41, 383, 737)","(205, 205, 228, 255)"
plot_from_API_15.png,Utah,42,"( 333.0453990937609, 364.66652143604045)","(41, 269, 293, 43, 408, 439)","(242, 240, 247, 255)"
plot_from_API_15.png,Wyoming,43,"( 337.31126725838266, 523.0828402366864)","(43, 309, 434, 45, 368, 612)","(237, 236, 245, 255)"
plot_from_API_15.png,Iowa,44,"( 605.728, 399.912)","(45, 598, 395, 46, 614, 407)","(240, 238, 246, 255)"
plot_from_API_15.png,Nebraska,45,"( 305.91873141724477, 391.10208126858277)","(46, 266, 346, 47, 342, 435)","(242, 240, 247, 255)"
plot_from_API_15.png,Hawaii,46,"( 304.37722419928826, 832.0249110320285)","(47, 297, 823, 48, 317, 844)","(233, 232, 242, 255)"
plot_from_API_15.png,Montana,47,"( 263.54563492063494, 823.0694444444445)","(48, 246, 814, 49, 286, 833)","(242, 240, 247, 255)"
2014.png,Massachusetts,1,"( 288.69209039548025, 638.9632768361582)","(0, 279, 622, 1, 298, 658)","(255, 219, 219, 255)"
2014.png,Oregon,2,"( 264.5373752130509, 136.9208668127587)","(1, 225, 93, 2, 300, 182)","(255, 216, 216, 255)"
2014.png,Florida,3,"( 505.6743383199079, 555.6129650939778)","(2, 477, 490, 3, 552, 593)","(255, 106, 106, 255)"
2014.png,California,4,"( 362.0616746480917, 123.90117544623422)","(3, 282, 86, 4, 436, 173)","(255, 141, 141, 255)"
2014.png,West Virginia,5,"( 361.42477876106193, 553.4192477876106)","(4, 343, 536, 5, 381, 574)","(255, 151, 151, 255)"
2014.png,New York,6,"( 343.2857142857143, 576.8571428571429)","(4, 343, 575, 5, 345, 580)","(84, 71, 71, 255)"
2014.png,Alaska,7,"( 344.0, 571.0)","(4, 344, 571, 5, 345, 572)","(255, 97, 97, 255)"
2014.png,Arizona,8,"( 288.3985294117647, 597.6593137254902)","(5, 256, 558, 6, 314, 626)","(255, 180, 180, 255)"
2014.png,New Mexico,9,"( 509.29183135704875, 137.0727931488801)","(6, 475, 105, 7, 553, 198)","(255, 111, 111, 255)"
2014.png,South Carolina,10,"( 425.01642117834393, 236.84275477707007)","(7, 379, 165, 9, 468, 305)","(255, 129, 129, 255)"
2014.png,Virginia,11,"( 427.99378881987576, 563.5916149068323)","(9, 412, 534, 10, 454, 589)","(255, 89, 89, 255)"
2014.png,Hawaii,12,"( 371.6145958986731, 578.8112183353438)","(10, 347, 536, 11, 391, 610)","(255, 149, 149, 255)"
2014.png,Georgia,13,"( 551.051724137931, 272.21264367816093)","(11, 543, 266, 12, 560, 282)","(255, 224, 224, 255)"
2014.png,New Hampshire,14,"( 450.4790224032587, 536.4733197556009)","(12, 419, 509, 13, 479, 567)","(255, 107, 107, 255)"
2014.png,Louisiana,15,"( 269.2724637681159, 635.2260869565217)","(13, 248, 629, 14, 284, 646)","(255, 255, 255, 255)"
2014.png,Maine,16,"( 482.22830828889965, 435.8080465341735)","(14, 453, 410, 15, 509, 470)","(249, 23, 23, 255)"
2014.png,Michigan,17,"( 239.8815789473684, 651.8781163434903)","(15, 211, 635, 16, 274, 675)","(255, 232, 232, 255)"
2014.png,Texas,18,"( 296.9778554778555, 503.8857808857809)","(16, 266, 484, 17, 324, 527)","(255, 115, 115, 255)"
2014.png,Idaho,19,"( 476.3528848664172, 346.2534157166478)","(17, 403, 263, 18, 553, 415)","(255, 141, 141, 255)"
2014.png,Utah,20,"( 310.9706577666528, 206.23724099568906)","(18, 205, 167, 20, 385, 248)","(246, 201, 201, 255)"
2014.png,Missouri,21,"( 376.28658330517067, 425.37343697194996)","(20, 345, 392, 21, 407, 463)","(255, 84, 84, 255)"
2014.png,Kentucky,22,"( 382.3984830805134, 506.2100350058343)","(21, 360, 464, 22, 400, 541)","(255, 163, 163, 255)"
2014.png,Colorado,23,"( 362.80699774266367, 281.62686230248306)","(22, 331, 240, 23, 395, 322)","(255, 190, 190, 255)"
2014.png,Nevada,24,"( 338.40153944836436, 161.55270472525123)","(23, 295, 127, 24, 398, 196)","(255, 100, 100, 255)"
2014.png,Wisconsin,25,"( 285.37718567860117, 446.8480432972523)","(24, 255, 418, 25, 317, 472)","(255, 188, 188, 255)"
2014.png,Tennessee,26,"( 404.14682640836094, 542.9316849349988)","(25, 381, 455, 27, 424, 618)","(255, 122, 122, 255)"
2014.png,North Carolina,27,"( 266.14950980392155, 623.2083333333334)","(27, 251, 614, 28, 285, 632)","(255, 232, 232, 255)"
2014.png,Vermont,28,"( 287.8857452574526, 384.5441734417344)","(28, 224, 303, 31, 346, 448)","(255, 231, 231, 255)"
2014.png,Iowa,29,"( 455.25230024213073, 462.2634382566586)","(31, 423, 443, 32, 492, 479)","(255, 48, 48, 255)"
2014.png,South Dakota,30,"( 330.91862717962914, 555.7389980625519)","(32, 303, 505, 34, 365, 614)","(255, 130, 130, 255)"
2014.png,Minnesota,31,"( 350.6851694915254, 460.0699152542373)","(34, 316, 436, 35, 392, 480)","(255, 117, 117, 255)"
2014.png,Mississippi,32,"( 245.73915989159892, 343.0365853658537)","(35, 223, 307, 36, 268, 381)","(255, 185, 185, 255)"
2014.png,Ohio,33,"( 330.78918254456056, 345.78488014751076)","(36, 309, 301, 37, 354, 392)","(255, 188, 188, 255)"
2014.png,Pennsylvania,34,"( 452.8787740164684, 496.0626715462031)","(37, 420, 479, 38, 489, 519)","(255, 108, 108, 255)"
2014.png,Illinois,35,"( 217.52702225362063, 150.97386082656305)","(38, 190, 114, 39, 245, 188)","(255, 202, 202, 255)"
2014.png,North Dakota,36,"( 242.6495311994827, 253.23310701584222)","(39, 207, 195, 40, 277, 310)","(255, 163, 163, 255)"
2014.png,Nebraska,37,"( 417.49609772650155, 370.2857142857143)","(40, 396, 310, 41, 443, 406)","(255, 138, 138, 255)"
2014.png,Alabama,38,"( 302.73772791023845, 265.85156615240766)","(41, 270, 226, 42, 335, 305)","(255, 193, 193, 255)"
2014.png,Washington,39,"( 300.6878048780488, 630.7268292682927)","(42, 293, 623, 43, 312, 640)","(255, 205, 205, 255)"
2014.png,Montana,40,"( 375.02034967039265, 359.6629406706793)","(43, 353, 318, 44, 398, 402)","(255, 179, 179, 255)"
2014.png,Oklahoma,41,"( 350.4811881188119, 491.7788778877888)","(44, 323, 476, 45, 382, 509)","(255, 125, 125, 255)"
2014.png,Wyoming,42,"( 427.17203311867524, 427.59107635694573)","(45, 405, 404, 46, 455, 456)","(255, 111, 111, 255)"
2014.png,Connecticut,43,"( 346.6446808510638, 601.3787234042553)","(46, 336, 575, 47, 360, 617)","(68, 68, 68, 255)"
2014.png,Kansas,44,"( 343.3333333333333, 568.3333333333334)","(46, 343, 568, 47, 345, 570)","(201, 88, 88, 255)"
2014.png,Indiana,45,"( 343.0, 572.0)","(46, 343, 572, 47, 344, 573)","(255, 97, 97, 255)"
2014.png,Arkansas,46,"( 325.87900355871886, 615.5693950177936)","(47, 311, 609, 48, 341, 623)","(197, 127, 127, 255)"
