File Name,Class Name,Object Number,Centroid,BoundingBox,RGB Color
covid19_new_deaths_usa-20210716_png.rf.c5fa3294612defa57ee9e56466f6ffb1.jpg,Idaho,36,"( 283.4956374212312, 337.57876878332524)","(42, 242, 309, 43, 320, 370)","(250, 255, 210)"
covid19_new_deaths_usa-20210716_png.rf.c5fa3294612defa57ee9e56466f6ffb1.jpg,Oregon,37,"( 200.50905877154221, 301.54197967300047)","(43, 129, 274, 44, 240, 345)","(244, 246, 209)"
covid19_new_deaths_usa-20210716_png.rf.c5fa3294612defa57ee9e56466f6ffb1.jpg,Nevada,38,"( 132.22857142857143, 324.14285714285717)","(43, 129, 322, 44, 137, 327)","(252, 253, 219)"
covid19_new_deaths_usa-20210716_png.rf.c5fa3294612defa57ee9e56466f6ffb1.jpg,Alabama,39,"( 168.02941176470588, 324.1862745098039)","(43, 160, 321, 44, 177, 328)","(252, 253, 219)"
covid19_new_deaths_usa-20210716_png.rf.c5fa3294612defa57ee9e56466f6ffb1.jpg,New Hampshire,40,"( 289.21106639839036, 409.53903420523136)","(44, 258, 368, 45, 321, 451)","(239, 249, 196)"
covid19_new_deaths_usa-20210716_png.rf.c5fa3294612defa57ee9e56466f6ffb1.jpg,Colorado,41,"( 151.91198327914537, 470.9686483975848)","(45, 126, 430, 46, 179, 515)","(226, 227, 196)"
covid19_new_deaths_usa-20210716_png.rf.c5fa3294612defa57ee9e56466f6ffb1.jpg,Vermont,42,"( 315.11356558267545, 243.52154704135583)","(46, 240, 187, 48, 382, 306)","(88, 101, 169)"
covid19_new_deaths_usa-20210716_png.rf.c5fa3294612defa57ee9e56466f6ffb1.jpg,New Mexico,43,"( 378.9189580318379, 631.3999035214665)","(48, 349, 613, 49, 413, 652)","(217, 218, 187)"
covid19_new_deaths_usa-20210716_png.rf.c5fa3294612defa57ee9e56466f6ffb1.jpg,North Dakota,44,"( 158.0836782637879, 360.40843494798077)","(49, 124, 286, 50, 201, 427)","(216, 217, 183)"
covid19_confirmed_usa-20210716_png.rf.ed4aa0d768821db9da19b980461c9831.jpg,West Virginia,1,"( 295.0793787748059, 705.2830025884383)","(0, 278, 683, 1, 317, 736)","(250, 255, 214)"
covid19_confirmed_usa-20210716_png.rf.ed4aa0d768821db9da19b980461c9831.jpg,Florida,2,"( 437.92183406113537, 682.6310043668122)","(1, 407, 623, 2, 487, 712)","(111, 177, 193)"
covid19_confirmed_usa-20210716_png.rf.ed4aa0d768821db9da19b980461c9831.jpg,Wisconsin,3,"( 199.23467164643634, 593.2384064737006)","(2, 164, 561, 3, 235, 622)","(185, 206, 163)"
covid19_confirmed_usa-20210716_png.rf.ed4aa0d768821db9da19b980461c9831.jpg,Kansas,4,"( 297.07756653992396, 494.65804816223067)","(3, 274, 451, 4, 320, 541)","(198, 204, 158)"
covid19_confirmed_usa-20210716_png.rf.ed4aa0d768821db9da19b980461c9831.jpg,Louisiana,5,"( 404.9098445595855, 570.8642487046632)","(4, 377, 547, 5, 432, 604)","(233, 242, 189)"
covid19_confirmed_usa-20210716_png.rf.ed4aa0d768821db9da19b980461c9831.jpg,Oklahoma,6,"( 339.9834307992203, 505.37231968810914)","(5, 319, 442, 6, 366, 543)","(233, 242, 189)"
covid19_confirmed_usa-20210716_png.rf.ed4aa0d768821db9da19b980461c9831.jpg,South Dakota,7,"( 202.17983587338804, 472.832121922626)","(6, 178, 429, 7, 230, 517)","(230, 231, 197)"
covid19_confirmed_usa-20210716_png.rf.ed4aa0d768821db9da19b980461c9831.jpg,Virginia,8,"( 312.26004084411164, 727.6895847515317)","(7, 291, 681, 8, 326, 757)","(221, 231, 179)"
covid19_confirmed_usa-20210716_png.rf.ed4aa0d768821db9da19b980461c9831.jpg,South Carolina,9,"( 363.8089068825911, 701.6064777327936)","(8, 348, 673, 9, 388, 727)","(241, 250, 197)"
covid19_confirmed_usa-20210716_png.rf.ed4aa0d768821db9da19b980461c9831.jpg,Texas,10,"( 397.9696065634906, 483.44779041581205)","(9, 329, 400, 10, 472, 550)","(92, 137, 194)"
covid19_confirmed_usa-20210716_png.rf.ed4aa0d768821db9da19b980461c9831.jpg,Ohio,11,"( 269.5289672544081, 678.9697732997481)","(10, 247, 656, 11, 298, 705)","(187, 226, 197)"
covid19_confirmed_usa-20210716_png.rf.ed4aa0d768821db9da19b980461c9831.jpg,Minnesota,12,"( 169.0866959648422, 542.5850978825409)","(11, 124, 510, 12, 218, 596)","(196, 209, 163)"
covid19_confirmed_usa-20210716_png.rf.ed4aa0d768821db9da19b980461c9831.jpg,North Carolina,13,"( 340.3516339869281, 723.4274509803921)","(12, 325, 667, 13, 363, 765)","(193, 216, 174)"
covid19_confirmed_usa-20210716_png.rf.ed4aa0d768821db9da19b980461c9831.jpg,Iowa,14,"( 271.4411812961444, 558.7755537325677)","(13, 219, 517, 15, 330, 603)","(229, 246, 192)"
covid19_confirmed_usa-20210716_png.rf.ed4aa0d768821db9da19b980461c9831.jpg,Missouri,15,"( 381.88168557536466, 671.232982171799)","(15, 349, 647, 16, 411, 700)","(198, 233, 200)"
covid19_confirmed_usa-20210716_png.rf.ed4aa0d768821db9da19b980461c9831.jpg,Georgia,16,"( 271.96549270722164, 603.2017075773746)","(16, 234, 578, 17, 317, 624)","(146, 209, 201)"
covid19_confirmed_usa-20210716_png.rf.ed4aa0d768821db9da19b980461c9831.jpg,Illinois,17,"( 217.99032116146063, 657.4175098988121)","(17, 182, 634, 18, 247, 683)","(219, 240, 197)"
covid19_confirmed_usa-20210716_png.rf.ed4aa0d768821db9da19b980461c9831.jpg,Michigan,18,"( 323.7290200324851, 643.8578776394153)","(18, 289, 593, 20, 349, 690)","(241, 249, 210)"
covid19_confirmed_usa-20210716_png.rf.ed4aa0d768821db9da19b980461c9831.jpg,Kentucky,19,"( 357.6851778656127, 337.9715415019763)","(20, 317, 302, 21, 402, 370)","(209, 232, 190)"
covid19_confirmed_usa-20210716_png.rf.ed4aa0d768821db9da19b980461c9831.jpg,Tennessee,20,"( 242.74384665650186, 752.1023742104117)","(21, 197, 706, 23, 278, 792)","(97, 143, 132)"
covid19_confirmed_usa-20210716_png.rf.ed4aa0d768821db9da19b980461c9831.jpg,New Mexico,21,"( 349.5343137254902, 565.2156862745098)","(23, 327, 541, 24, 378, 595)","(241, 249, 202)"
covid19_confirmed_usa-20210716_png.rf.ed4aa0d768821db9da19b980461c9831.jpg,Pennsylvania,22,"( 274.90460157126824, 638.3170594837261)","(24, 247, 622, 25, 308, 657)","(191, 212, 169)"
covid19_confirmed_usa-20210716_png.rf.ed4aa0d768821db9da19b980461c9831.jpg,New York,23,"( 283.78475551294343, 337.5965963566635)","(25, 242, 310, 26, 320, 370)","(247, 254, 203)"
covid19_confirmed_usa-20210716_png.rf.ed4aa0d768821db9da19b980461c9831.jpg,Arkansas,24,"( 249.71578160059835, 477.6499626028422)","(26, 226, 428, 27, 275, 529)","(219, 224, 183)"
covid19_confirmed_usa-20210716_png.rf.ed4aa0d768821db9da19b980461c9831.jpg,Indiana,25,"( 151.43100740408346, 470.44918106349564)","(27, 124, 429, 28, 179, 515)","(223, 224, 190)"
covid19_confirmed_usa-20210716_png.rf.ed4aa0d768821db9da19b980461c9831.jpg,Colorado,26,"( 380.5622568093385, 597.9221789883269)","(28, 349, 576, 29, 416, 616)","(245, 251, 205)"
covid19_confirmed_usa-20210716_png.rf.ed4aa0d768821db9da19b980461c9831.jpg,Nebraska,27,"( 288.8296194044567, 410.1567738118714)","(29, 258, 369, 30, 320, 452)","(239, 249, 196)"
covid19_confirmed_usa-20210716_png.rf.ed4aa0d768821db9da19b980461c9831.jpg,North Dakota,28,"( 187.80208333333334, 839.7005208333334)","(30, 156, 818, 31, 224, 864)","(254, 255, 224)"
covid19_confirmed_usa-20210716_png.rf.ed4aa0d768821db9da19b980461c9831.jpg,Mississippi,29,"( 240.54203935599284, 807.4776386404293)","(31, 231, 789, 32, 250, 831)","(233, 244, 204)"
covid19_confirmed_usa-20210716_png.rf.ed4aa0d768821db9da19b980461c9831.jpg,Kansas,30,"( 201.06456424461965, 301.1544854037929)","(32, 125, 274, 33, 244, 344)","(242, 244, 205)"
covid19_confirmed_usa-20210716_png.rf.ed4aa0d768821db9da19b980461c9831.jpg,Maine,31,"( 356.1310585498255, 403.32357502908104)","(33, 319, 369, 34, 398, 441)","(213, 218, 178)"
covid19_confirmed_usa-20210716_png.rf.ed4aa0d768821db9da19b980461c9831.jpg,Massachusetts,32,"( 215.72545454545454, 811.0072727272727)","(34, 192, 799, 35, 232, 821)","(239, 240, 209)"
covid19_confirmed_usa-20210716_png.rf.ed4aa0d768821db9da19b980461c9831.jpg,Idaho,33,"( 210.53451863060337, 232.36277662190278)","(35, 176, 187, 36, 243, 279)","(218, 220, 183)"
covid19_confirmed_usa-20210716_png.rf.ed4aa0d768821db9da19b980461c9831.jpg,Oklahoma,34,"( 355.8755935422602, 403.51187084520416)","(36, 319, 369, 37, 399, 441)","(239, 244, 204)"
covid19_confirmed_usa-20210716_png.rf.ed4aa0d768821db9da19b980461c9831.jpg,New Hampshire,35,"( 283.06276150627616, 278.5806390262457)","(37, 243, 239, 38, 348, 310)","(223, 229, 183)"
covid19_confirmed_usa-20210716_png.rf.ed4aa0d768821db9da19b980461c9831.jpg,Oregon,36,"( 352.5, 235.0)","(37, 352, 235, 38, 354, 236)","(63, 77, 116)"
covid19_confirmed_usa-20210716_png.rf.ed4aa0d768821db9da19b980461c9831.jpg,New Mexico,37,"( 226.1020814479638, 386.3656108597285)","(38, 193, 344, 39, 261, 430)","(221, 222, 191)"
covid19_confirmed_usa-20210716_png.rf.ed4aa0d768821db9da19b980461c9831.jpg,Nevada,38,"( 379.3190773666507, 631.6799615569438)","(39, 349, 614, 40, 415, 653)","(206, 215, 168)"
covid19_confirmed_usa-20210716_png.rf.ed4aa0d768821db9da19b980461c9831.jpg,Colorado,39,"( 283.4894749576579, 337.5833534962497)","(40, 241, 309, 41, 320, 370)","(247, 254, 203)"
covid19_confirmed_usa-20210716_png.rf.ed4aa0d768821db9da19b980461c9831.jpg,Alabama,40,"( 211.25441696113074, 800.1095406360424)","(41, 194, 792, 42, 231, 813)","(251, 252, 221)"
covid19_confirmed_usa-20210716_png.rf.ed4aa0d768821db9da19b980461c9831.jpg,New Mexico,41,"( 228.16666666666666, 811.8333333333334)","(41, 226, 811, 42, 231, 813)","(250, 251, 219)"
covid19_confirmed_usa-20210716_png.rf.ed4aa0d768821db9da19b980461c9831.jpg,Vermont,42,"( 200.38386740331492, 301.4044198895028)","(42, 128, 274, 43, 240, 345)","(242, 244, 205)"
covid19_confirmed_usa-20210716_png.rf.ed4aa0d768821db9da19b980461c9831.jpg,North Dakota,43,"( 131.75, 323.75)","(42, 129, 321, 43, 136, 327)","(252, 253, 219)"
covid19_confirmed_usa-20210716_png.rf.ed4aa0d768821db9da19b980461c9831.jpg,Colorado,44,"( 168.0888888888889, 323.7)","(42, 160, 321, 43, 177, 327)","(252, 253, 219)"
covid19_confirmed_usa-20210716_png.rf.ed4aa0d768821db9da19b980461c9831.jpg,South Dakota,45,"( 288.89769307923774, 409.66018054162487)","(43, 258, 368, 44, 321, 451)","(239, 249, 196)"
covid19_confirmed_usa-20210716_png.rf.ed4aa0d768821db9da19b980461c9831.jpg,Washington,46,"( 151.89381970260223, 470.94656133828994)","(44, 126, 430, 45, 179, 515)","(223, 224, 190)"
covid19_confirmed_usa-20210716_png.rf.ed4aa0d768821db9da19b980461c9831.jpg,Louisiana,47,"( 152.2938399811187, 233.8090630162851)","(45, 123, 189, 46, 182, 276)","(242, 250, 203)"
covid19_confirmed_usa-20210716_png.rf.ed4aa0d768821db9da19b980461c9831.jpg,New Jersey,48,"( 417.8824940047962, 582.3153477218225)","(46, 405, 561, 47, 432, 604)","(226, 234, 185)"
covid19_confirmed_usa-20210716_png.rf.ed4aa0d768821db9da19b980461c9831.jpg,Mississippi,49,"( 270.05607476635515, 775.7757009345794)","(47, 254, 768, 48, 286, 783)","(207, 230, 178)"
covid19_confirmed_usa-20210716_png.rf.ed4aa0d768821db9da19b980461c9831.jpg,Florida,50,"( 378.81423695758167, 631.3920039005363)","(48, 349, 613, 49, 413, 652)","(199, 208, 161)"
covid19_confirmed_usa-20210716_png.rf.ed4aa0d768821db9da19b980461c9831.jpg,California,51,"( 315.27839546544584, 243.52939466608532)","(49, 241, 187, 51, 383, 306)","(69, 86, 130)"
covid19_confirmed_usa-20210716_png.rf.ed4aa0d768821db9da19b980461c9831.jpg,North Dakota,52,"( 158.15878340601589, 360.6664430280666)","(51, 124, 286, 52, 201, 427)","(217, 218, 184)"
